source_id,mc_mode,draw_index,parallax_draw_mas,parallax_reference_mas,parallax_error_mas,pmra_masyr_fixed,pmdec_masyr_fixed,radial_velocity_kms_fixed,valid_draw,rejection_reason,distance_kpc_draw,Lx_kpc_kms,Ly_kpc_kms,Lz_kpc_kms,Lperp_kpc_kms,Ltot_kpc_kms,galpy_eccentricity,galpy_rperi_kpc,galpy_rap_kpc,galpy_zmax_kpc,galpy_energy
3089534353001157632,measured_only_parallax,66,0.47180639080405323,0.4587656346030645,0.018229530984877475,2.906363530788064,-36.28302820325773,-43.26,True,,2.1195134688527606,203.7783460246869,-1248.7989722927157,377.7587535615867,1265.31596350789,1320.502239074324,0.8439221072437242,1.7609636683450618,20.80422653568855,17.18812894019469,-26706.667529149647
3089534353001157632,measured_only_parallax,67,0.4682367860189188,0.4587656346030645,0.018229530984877475,2.906363530788064,-36.28302820325773,-43.26,True,,2.1356715872374785,208.3442022153359,-1258.5047414527598,402.6771859359411,1275.6337604719556,1337.6809809999959,0.8490453326396711,1.7215578801369242,21.087380859432695,17.3685868521814,-26125.098809402643
3089534353001157632,measured_only_parallax,68,0.45029194588284227,0.4587656346030645,0.018229530984877475,2.906363530788064,-36.28302820325773,-43.26,True,,2.2207814488873443,233.1355495878259,-1309.7739374601879,535.2111977821988,1330.3608351614917,1433.9843018537679,0.8235683518022792,2.1987268718049537,22.725677499693255,17.889234488190944,-22934.854294901852
3089534353001157632,measured_only_parallax,69,0.436808227954705,0.4587656346030645,0.018229530984877475,2.906363530788064,-36.28302820325773,-43.26,True,,2.289334165435399,254.01035095440346,-1351.247588808903,643.5276752320971,1374.915017247922,1518.064285016771,0.8129443375334459,2.5033552432034702,24.262530485073533,19.05444309297035,-20210.093982875278
3089534353001157632,measured_only_parallax,70,0.4709628443027117,0.4587656346030645,0.018229530984877475,2.906363530788064,-36.28302820325773,-43.26,True,,2.123309751707821,204.84703729729455,-1251.0785082010634,383.6062618068444,1267.738041699498,1324.5050043202928,0.8540706302654526,1.6427049650777514,20.870994204128717,17.128562684352392,-26570.72156219392
3089534353001157632,measured_only_parallax,71,0.499419952639887,0.4587656346030645,0.018229530984877475,2.906363530788064,-36.28302820325773,-43.26,True,,2.0023228842061553,172.00792914054026,-1178.6700712034658,199.35424216533704,1191.1548448619096,1207.7218132944838,0.9045379397128849,0.9530902777852082,19.014848292127486,16.253362002428002,-30694.46146687082
3089534353001157632,measured_only_parallax,72,0.4370761537165497,0.4587656346030645,0.018229530984877475,2.906363530788064,-36.28302820325773,-43.26,True,,2.2879308136506453,253.57491237511883,-1350.3969812561566,641.2963102599433,1373.9986328857062,1516.2892866220507,0.8058217906735278,2.605412457999505,24.229858781102518,19.035276533560168,-20267.260734150364
3089534353001157632,measured_only_parallax,73,0.48341410745553615,0.4587656346030645,0.018229530984877475,2.906363530788064,-36.28302820325773,-43.26,True,,2.068619811828679,189.6907531612485,-1218.286208768366,299.77962761219965,1232.9654773391185,1268.886004904061,0.8759506862658708,1.320654574671341,19.97175785256472,16.81697638176833,-28488.18854179878
3089534353001157632,measured_only_parallax,74,0.4682836211334944,0.4587656346030645,0.018229530984877475,2.906363530788064,-36.28302820325773,-43.26,True,,2.135457989283226,208.28355207029736,-1258.3763809734387,402.34727722121096,1275.4972184426076,1337.4514891173253,0.8518432421382286,1.6867944634835221,21.08360747872531,17.366356372131982,-26132.836863298246
3089534353001157632,measured_only_parallax,75,0.4852443480924517,0.4587656346030645,0.018229530984877475,2.906363530788064,-36.28302820325773,-43.26,True,,2.060817408654235,187.57041587259664,-1213.6161101345147,287.89286423435135,1228.0255386956126,1261.320349857921,0.8798522475321165,1.268819756056248,19.852170524563718,16.753923769693806,-28754.564517919734
3089534353001157632,measured_only_parallax,76,0.4742507795859941,0.4587656346030645,0.018229530984877475,2.906363530788064,-36.28302820325773,-43.26,True,,2.1085890483363428,200.71684955960885,-1242.2419592695198,360.95549722540505,1258.3530264067035,1309.0993889098525,0.8560592755162812,1.599112583760579,20.61993056050891,17.126292543741272,-27095.50556276422
3089534353001157632,measured_only_parallax,77,0.4417282906496601,0.4587656346030645,0.018229530984877475,2.906363530788064,-36.28302820325773,-43.26,True,,2.26383507954466,246.1512384279468,-1335.8023371318732,603.0747887415528,1358.2924265660124,1486.155280205354,0.8180458160882331,2.368482428644889,23.665350679511736,18.73034311731561,-21239.772625402074
3089534353001157632,measured_only_parallax,78,0.45834844226956073,0.4587656346030645,0.018229530984877475,2.906363530788064,-36.28302820325773,-43.26,True,,2.181746260657927,221.61038649827523,-1286.229151449875,474.15789738085385,1305.1806746360369,1388.6404520580597,0.8358005650172899,1.962568697981085,21.94212620170282,17.813807331698374,-24424.531772863887
3089534353001157632,measured_only_parallax,79,0.4742056483958609,0.4587656346030645,0.018229530984877475,2.906363530788064,-36.28302820325773,-43.26,True,,2.1087897273741723,200.77290337340983,-1242.3623736348031,361.26384928709876,1258.4808405980962,1309.3072958454873,0.8508255556580564,1.6621814933503518,20.622888857442888,17.12989654784216,-27088.39439575386
3089534353001157632,measured_only_parallax,80,0.4671992130103339,0.4587656346030645,0.018229530984877475,2.906363530788064,-36.28302820325773,-43.26,True,,2.14041456439243,209.6929711710389,-1261.3554045663113,410.0063559696477,1278.6667270196644,1342.79328666876,0.8490220068084878,1.7287371407906627,21.171781063843277,17.43463183576482,-25952.927823265978
3089534353001157632,measured_only_parallax,81,0.4769105705751178,0.4587656346030645,0.018229530984877475,2.906363530788064,-36.28302820325773,-43.26,True,,2.0968291786740565,197.44417593479096,-1235.1880112147949,342.90684886144885,1250.8691480963662,1297.0191720462028,0.8671019438138341,1.4537025901709562,20.423255311073056,17.0582287138264,-27510.15106622898
3089534353001157632,measured_only_parallax,82,0.4190005003516417,0.4587656346030645,0.018229530984877475,2.906363530788064,-36.28302820325773,-43.26,True,,2.386631994856237,285.02663864987244,-1410.3848396537974,799.6608375038265,1438.897348897868,1646.1722375567613,0.7998165856810578,2.9861293850986934,26.847804612460607,20.394599542956612,-16105.152149372947
3089534353001157632,measured_only_parallax,83,0.49185854763419234,0.4587656346030645,0.018229530984877475,2.906363530788064,-36.28302820325773,-43.26,True,,2.0331048526246724,180.12408691927803,-1197.045523301683,245.81974931980042,1210.5216526543852,1235.2287321386082,0.8912307455574084,1.1181515094635763,19.441914203843996,16.43100420455889,-29686.181380231003
3089534353001157632,measured_only_parallax,84,0.4339594705949648,0.4587656346030645,0.018229530984877475,2.906363530788064,-36.28302820325773,-43.26,True,,2.304362660017502,258.6947095882627,-1360.3609248505484,667.4600613446365,1384.7399750961172,1537.2077712916303,0.8098533048244665,2.5874599388498765,24.627948001438206,19.243707336149846,-19594.258405530403
3089534353001157632,measured_only_parallax,85,0.49262606082155225,0.4587656346030645,0.018229530984877475,2.906363530788064,-36.28302820325773,-43.26,True,,2.029937267899105,179.28137675632786,-1195.1531370943346,241.02526836012976,1208.5250651757594,1232.3254493623615,0.893355359952158,1.0925447393963885,19.396900185473005,16.413393934566734,-29791.225754819294
