source_id,m4_group,known_candidate,reference_member,selection_frequency,gmm_membership_probability,feh,rv_used_kms,distance_for_orbit_kpc,distance_provenance,parallax_snr,ruwe,complete_5d_astrometry,has_radial_velocity,usable_distance,complete_6d_phase_space,angular_momentum_ready,Lx_kpc_kms,Ly_kpc_kms,Lz_kpc_kms,Lperp_kpc_kms,Ltot_kpc_kms,rotation_class_followup,inclination_proxy_class_followup,angular_momentum_core_distance,core_consistency_class,galpy_success_followup,integrated_orbit_metrics_available,galpy_eccentricity_followup,galpy_rperi_kpc_followup,galpy_rap_kpc_followup,galpy_zmax_kpc_followup,galpy_energy_followup,Lz_median,Lz_p16,Lz_p84,Lperp_median,Lperp_p16,Lperp_p84,Ltot_median,Ltot_p16,Ltot_p84,core_distance_median_mc,core_distance_p16_mc,core_distance_p84_mc,orbitally_consistent_probability,partially_consistent_probability,inconsistent_probability,additional_member_evidence_classification,mc_uncertainty_note
3077457042404665088,recovered_known_candidate,True,True,0.9146341463414634,0.9999999011033592,-0.599,270.86,1.7400057535700213,gaia_lamost_larger_velocity_features_inverse_parallax,,1.0780238,True,True,True,True,True,-60.317525882228516,-84.3107545505934,-1125.1370960837492,103.66536191729479,1129.9026472423257,retrograde,low_Lperp,1.0305999619802355,orbitally_consistent,True,True,0.7573493952104325,2.475122076809053,17.925586002658054,1.0662561784121365,-33312.611034567744,,,,,,,,,,,,,,,,,
3089726600033614976,recovered_known_candidate,True,True,0.902439024390244,0.9999976400364344,-0.796,214.26,0.6270982663446409,gaia_lamost_larger_velocity_features_inverse_parallax,,0.9765761,True,True,True,True,True,-8.440024671180987,150.6718325479738,-54.93189602677297,150.9080353719271,160.5949823030315,low_Lz_or_radial,low_Lperp,1.32096990263035,orbitally_consistent,True,True,0.9807297947857754,0.0887948405884475,9.12697007746248,0.4670950047017724,-68166.89699515115,,,,,,,,,,,,,,,,,
3083753361380495744,recovered_known_candidate,True,True,0.8902439024390244,0.9812631032847008,-0.915,125.61,1.686420193177308,gaia_lamost_larger_velocity_features_inverse_parallax,,0.93971354,True,True,True,True,True,-2.393433210826238,-513.0992109701367,-1067.8634733184347,513.1047932154909,1184.7400248444478,retrograde,low_Lperp,0.7580724804100614,orbitally_consistent,True,True,0.5335563763961411,2.996770081052203,9.852671649540726,1.90874701111668,-56743.61063406287,,,,,,,,,,,,,,,,,
3083483057615799424,recovered_known_candidate,True,True,0.7804878048780488,0.9784427571672942,-0.768,68.65,1.4657285251099157,gaia_lamost_larger_velocity_features_inverse_parallax,,1.0762417,True,True,True,True,True,-8.13443143655855,-459.9722808149329,-1045.9915823462266,460.04420232504566,1142.6893971819509,retrograde,low_Lperp,0.7278200139838018,orbitally_consistent,True,True,0.5235030774699629,2.9245868640042145,9.350778309292815,1.5868038074621424,-59219.95765142013,,,,,,,,,,,,,,,,,
3083697290586071680,recovered_known_candidate,True,True,0.7439024390243902,0.9945074430619656,-0.684,47.91,0.34181893977988614,gaia_lamost_larger_velocity_features_inverse_parallax,,0.91268665,True,True,True,True,True,-9.502897201740637,-722.244478051613,-1952.2711196849802,722.3069923040159,2081.6075316656884,retrograde,low_Lperp,2.171308030551539,orbitally_consistent,True,True,0.2553675077008158,7.1372153864836925,12.032550800984923,2.763825468925241,-38914.037567957406,,,,,,,,,,,,,,,,,
3084565217577674368,recovered_known_candidate,True,True,0.6951219512195121,1.0,-1.679,90.96,10.082287638084285,gaia_lamost_larger_velocity_features_inverse_parallax,,0.9979768,True,True,True,True,True,356.88899193707846,-145.09160657880892,1531.5430780935435,385.2548855828877,1579.2547378183579,prograde,low_Lperp,1.8367258389008614,orbitally_consistent,True,True,0.6667336407678446,3.895293289085029,19.48116329693087,4.008622242376958,-27965.373620724346,,,,,,,,,,,,,,,,,
3084095863550902528,recovered_known_candidate,True,True,0.6829268292682927,1.0,-1.723,9.04,2.967169601612257,gaia_lamost_larger_velocity_features_inverse_parallax,,1.0317577,True,True,True,True,True,17.786552584423045,243.84463037323434,770.7574861678461,244.4924645356125,808.6060027593632,prograde,low_Lperp,1.069172845676495,orbitally_consistent,True,True,0.8429087523606019,1.6316410479847057,19.141521970366608,1.7687051480066267,-31442.460390070635,,,,,,,,,,,,,,,,,
3089944573918027648,recovered_known_candidate,True,True,0.6585365853658537,1.0,-1.472,385.54,1.6588643708976765,gaia_lamost_larger_velocity_features_inverse_parallax,,1.0255514,True,True,True,True,True,329.8477172771254,-1617.2230734014531,2417.2990965599347,1650.5180961549534,2927.036881893436,prograde,high_Lperp,4.044215027518806,inconsistent,True,True,0.6674059814388952,7.545047875165505,37.82586954426076,18.98889929051783,-1564.6134552563456,,,,,,,,,,,,,,,,,
3089534353001157632,recovered_known_candidate,True,True,0.6585365853658537,1.0,-1.539,-43.26,2.1797622240498136,gaia_lamost_larger_velocity_features_inverse_parallax,,1.1971784,True,True,True,True,True,221.03160058646452,-1285.0338209894994,471.0668432054133,1303.9044786887907,1386.3877020199654,low_Lz_or_radial,moderate_Lperp,1.4883921431487794,orbitally_consistent,True,True,0.8369854697847113,1.9437234301537332,21.903518010062815,17.78440097652317,-24499.048819253887,,,,,,,,,,,,,,,,,
3089847099636770560,recovered_known_candidate,True,True,0.6463414634146342,1.0,-2.213,-11.29,1.5694870209361436,gaia_lamost_larger_velocity_features_inverse_parallax,,0.9338144,True,True,True,True,True,319.44732831931464,-3516.983909382175,-961.1555548812935,3531.46179569077,3659.923826407135,retrograde,high_Lperp,6.044703667599496,inconsistent,True,True,0.7087529115246556,9.389509171256536,55.088451589895655,52.847639658481675,11032.924216938049,,,,,,,,,,,,,,,,,
